date,symbol,ipo_price,open_price,pm,minutes,pem,shares,outstanding,leading_underwriter,exchange,sector,industry
20140131,MBUU,14.00,17.30,18.00,0,18.00,7142858,10155578,wells fargo,NASDAQ,,Capital Goods
20111215,MCEP,18.00,17.75,17.85,9,17.85,5400000,17640000,rbc,NASDAQ,Basic Materials,Energy
20150717,MCFT,15.00,15.50,15.80,5,15.80,6071429,17210426,wells fargo,NASDAQ,Consumer Goods,Capital Goods
20101026,MCOX,11.00,17.50,18.50,0,18.50,11742857,401192254,credit suisse,NASDAQ,Services,Specialty Retail Other
20150626,MCRB,18.00,28.50,32.68,6,33.00,7430555,37834057,goldman sachs,NASDAQ,Healthcare,Health Care
20140731,MCUR,10.00,9.00,9.00,0,9.00,5350000,16177296,credit suisse,NASDAQ,Healthcare,Biotechnology
20140320,MDWD,14.00,16.00,17.40,4,17.40,5000000,20350586,credit suisse,NASDAQ,Healthcare,Consumer Durables
20111209,MEMP,19.00,18.90,18.90,0,19.00,9000000,16061294,citigroup,NASDAQ,Basic Materials,Independent Oil & Gas
20111118,MFRM,19.00,22.00,22.50,3,22.50,5555555,32983602,william blair,NASDAQ,Services,Specialty Retail Other
20131010,MGNX,16.00,24.00,25.62,9,26.40,5000000,24021725,bofa merrill lynch,NASDAQ,Healthcare,Health Care
20140627,MIK,17.00,17.00,17.14,0,17.16,27777778,203103839,goldman sachs,NASDAQ,Services,Consumer Services
20130517,MKTO,13.00,20.00,20.42,6,20.42,6059509,35784149,credit suisse,NASDAQ,Technology,Application Software
20100812,MMYT,14.00,22.00,24.35,9,24.35,5000000,34134002,morgan stanley,NASDAQ,Services,Consumer Services
20101210,MOBI,8.00,6.00,7.00,6,7.00,7250000,257389800,citigroup,NASDAQ,Technology,Application Software
20140612,MOBL,9.00,10.00,11.00,9,11.24,11111111,74648809,goldman sachs,NASDAQ,Technology,Technology
20140627,MOKO,7.50,8.25,8.75,0,8.75,1100000,1128368,northland,NASDAQ,N/A,N/A
20141009,MOLG,12.50,10.75,11.14,9,11.14,13500000,13500000,credit suisse,NASDAQ,Services,Business Services
20141211,MOMO,13.50,14.25,15.49,4,15.52,16000000,16000000,credit suisse,NASDAQ,N/A,Technology
20140613,MRD,19.00,21.26,21.74,1,22.22,42800000,192500000,barclays,NASDAQ,Basic Materials,Oil & Gas Drilling & Exploration
20140619,MRKT,24.00,26.15,26.89,8,26.99,53472353,178868020,credit suisse,NASDAQ,Services,Business Services
20140731,MRNS,8.00,8.00,8.16,0,8.16,5625000,13779152,stifel nicolaus,NASDAQ,Healthcare,Health Care
20140723,MTBC,5.00,5.00,5.00,0,5.00,4080000,10982944,aegis,NASDAQ,Technology,Technology
20110804,MTGE,20.00,19.00,19.28,1,19.28,8000000,10006100,citigroup,NASDAQ,Financial,Consumer Services
20140625,MTLS,12.00,12.00,12.00,0,12.00,8000000,8000000,credit suisse,NASDAQ,Technology,Technology
20120315,MTSI,19.00,19.10,21.00,0,21.10,6000000,45259684,jefferies,NASDAQ,Technology,Technology
20130118,NCLH,19.00,25.10,25.49,0,25.49,23529412,200468080,barclays,NYSE,N/A,Consumer Services
20150319,NCOM,19.50,21.05,22.45,0,22.45,1700000,9183541,keefe bruyette and woods,NASDAQ,Financial,Finance
20130628,NDLS,18.00,32.00,37.69,1,37.69,5357143,22303486,morgan stanley,NASDAQ,Services,Consumer Services
20141114,NDRM,10.00,9.45,9.45,0,9.45,4500000,16996960,jefferies,NASDAQ,Healthcare,Biotechnology
20150723,NEOS,15.00,18.22,18.50,0,18.50,4800000,14488716,rbc,NASDAQ,N/A,Health Care
20140701,NERV,6.00,6.00,6.38,6,6.38,5454545,18278084,jefferies,NASDAQ,Healthcare,Health Care
20150728,NK,25.00,37.00,40.70,0,40.70,8288000,78931632,jefferies,NASDAQ,N/A,Health Care
20111111,NLNK,7.00,7.00,7.81,2,7.81,6200000,20582002,canaccord genuity,NASDAQ,Healthcare,Health Care
20131108,NMIH,11.62,14.00,14.45,0,14.45,50096361,55637480,,NASDAQ,Financial,Finance
20140211,NRX,12.00,12.12,13.00,0,13.00,3100000,8847951,aegis,NASDAQ,Healthcare,Drugs - Generic
20130626,NSTG,10.00,8.81,9.00,7,9.00,5400000,14594745,morgan stanley,NASDAQ,Healthcare,Health Care
20150804,NTEC,6.00,6.00,6.01,0,6.01,5025000,10109310,maxim,NASDAQ,,Health Care
20150702,NTRA,18.00,22.10,23.33,7,23.33,10000000,48427337,piper jaffray,NASDAQ,Healthcare,Health Care
20150205,NVET,10.00,9.12,9.48,1,9.48,4000000,11079996,bofa merrill lynch,NASDAQ,Healthcare,Biotechnology
20150617,NVLS,14.00,16.50,17.44,3,17.85,5500000,14626683,stifel nicolaus,NASDAQ,Healthcare,Biotechnology
20100806,NXPI,14.00,13.00,13.90,9,13.90,34000000,249251500,credit suisse,NASDAQ,Technology,Technology
20140725,OCUL,13.00,13.00,13.06,0,13.10,5000000,20569490,morgan stanley,NASDAQ,Healthcare,Health Care
20150716,OLLI,16.00,22.68,22.99,0,22.99,8925000,57124490,jefferies,NASDAQ,Services,Consumer Services
20130718,OMED,17.00,28.10,31.00,0,31.00,4800000,27064671,jefferies,NASDAQ,Healthcare,Health Care
20150130,ONCE,23.00,45.10,45.89,1,45.89,7000000,23490367,credit suisse,NASDAQ,Healthcare,Health Care
20130725,ONTX,15.00,25.00,25.00,0,25.00,5166667,20614278,citigroup,NASDAQ,Healthcare,Health Care
20150505,OPGN,6.00,5.30,5.43,0,5.43,2850000,10718347,maxim,NASDAQ,Healthcare,Health Care
20130925,OPHT,22.00,23.06,25.48,8,26.92,7600000,30110817,morgan stanley,NASDAQ,Healthcare,Health Care
20140731,ORPN,11.00,10.90,11.00,0,11.00,3200000,14230480,oppenheimer,NASDAQ,Healthcare,Health Care
20101221,OSN,4.50,4.50,4.75,0,4.75,5000000,20000000,global hunter,NASDAQ,Basic Materials,Basic Industries
20140813,OTIC,16.00,18.13,18.25,0,18.25,6250000,20335786,bofa merrill lynch,NASDAQ,N/A,Health Care
20131122,OXFD,12.00,14.00,15.59,2,15.59,5360000,16433460,piper jaffray,NASDAQ,Healthcare,Health Care
20101027,PACB,16.00,16.50,16.84,9,16.88,12500000,50113504,morgan stanley,NASDAQ,Healthcare,Capital Goods
20140411,PAHC,15.00,16.50,16.50,0,16.50,12745392,17442953,morgan stanley,NASDAQ,Healthcare,Health Care
20140618,PARN,10.00,9.25,9.48,5,9.48,5000000,13283722,jefferies,NASDAQ,Healthcare,Drugs - Generic
20131004,PBPB,14.00,28.66,32.78,10,32.95,7500000,28006535,goldman sachs,NASDAQ,Services,Consumer Services
20110913,PBSK,10.00,10.90,11.03,4,11.22,2932500,N/A,keefe bruyette and woods,NASDAQ,Financial,Finance
20110203,PCRX,7.00,7.00,7.25,1,7.25,6000000,17232876,piper jaffray,NASDAQ,Healthcare,Health Care
20140319,PCTY,17.00,31.00,31.00,0,31.00,7045000,48921626,william blair,NASDAQ,Technology,Technology
20130927,PEGI,22.00,24.10,24.30,0,24.30,16000000,35528283,morgan stanley,NASDAQ,Utilities,Public Utilities
20130627,PETX,6.00,7.00,7.80,8,9.10,5750000,19859766,stifel nicolaus,NASDAQ,Healthcare,Health Care
20120810,PFMT,9.00,9.25,9.97,9,10.40,9000000,45148986,goldman sachs,NASDAQ,Services,Consumer Services
20120420,PFPT,13.00,16.85,17.11,0,17.11,6329421,29657817,credit suisse,NASDAQ,Technology,Technology
20140401,PIH,8.00,8.00,8.50,5,8.50,1887500,3266066,aegis,NASDAQ,Financial,Finance
20130926,PINC,27.00,31.00,31.00,0,31.00,28151958,28151958,bofa merrill lynch,NASDAQ,Technology,Consumer Services
20141010,PLAY,16.00,17.00,18.00,0,18.00,5882353,39086625,jefferies,NASDAQ,N/A,Consumer Services
20141113,PRAH,18.00,18.55,19.47,4,19.47,16976744,57262377,jefferies,NASDAQ,Healthcare,Health Care
20101105,PRMW,12.00,15.00,15.00,0,15.00,8333333,19023887,stifel nicolaus,NASDAQ,Consumer Goods,Consumer Non-Durables
20140918,PRQR,13.00,19.90,21.87,0,21.87,7500000,22213154,deutsche bank,NASDAQ,Healthcare,Health Care
20120329,PRSS,19.00,21.50,22.69,4,22.69,4500000,16978700,jefferies,NASDAQ,Technology,Consumer Services
20141022,PRTO,10.00,11.30,12.00,0,12.00,6110000,14993903,stifel nicolaus,NASDAQ,Healthcare,Health Care
20130620,PTCT,15.00,15.80,16.50,8,16.79,8372000,23678190,credit suisse,NASDAQ,Healthcare,Health Care
20130522,PTLA,14.50,15.25,15.38,0,15.38,8422758,33882938,credit suisse,NASDAQ,Healthcare,Health Care
20150604,PTXP,20.00,20.95,21.02,1,21.02,11250000,20000000,rbc,NASDAQ,Basic Materials,Oil & Gas Pipelines
20150611,PUB,14.50,15.76,16.45,3,16.47,2500000,17070921,da davidson,NASDAQ,Financial,Finance
20130503,QIWI,17.00,17.00,17.33,0,17.33,12500000,12500000,credit suisse,NASDAQ,Financial,Miscellaneous
20100716,QLIK,10.00,12.00,12.99,10,13.25,11200000,74957594,morgan stanley,NASDAQ,Technology,Business Software & Services
20120928,QLYS,12.00,12.00,12.50,5,12.50,7575000,30050974,credit suisse,NASDAQ,Technology,Technology
20131101,QUNR,15.00,28.35,34.99,6,34.99,11111000,11111000,deutsche bank,NASDAQ,Services,General Entertainment
20140205,QURE,17.00,17.00,17.75,0,17.75,5400000,17594906,jefferies,NASDAQ,Healthcare,Health Care
20140131,RARE,21.00,45.80,47.99,1,47.99,5760369,29061871,morgan stanley,NASDAQ,Healthcare,Health Care
20130509,RCPT,14.00,15.00,15.16,0,15.16,5200000,17604643,credit suisse,NASDAQ,Healthcare,Biotechnology
20140606,RDUS,8.00,8.03,8.44,4,8.44,6500000,28938899,jefferies,NASDAQ,N/A,Health Care
20120119,REGI,10.00,10.10,10.29,5,10.29,7200000,7200000,piper jaffray,NASDAQ,Basic Materials,Basic Industries
20140307,REPH,8.00,8.53,8.95,0,8.95,3750000,7145100,aegis,NASDAQ,Healthcare,Health Care
20140529,RESN,6.00,10.00,11.54,1,11.54,2700000,6487666,mdb,NASDAQ,Technology,Technology
20121004,RGLS,4.00,4.73,5.48,0,5.48,11250000,34130393,bmo,NASDAQ,Healthcare,Health Care
20150515,RKDA,8.00,7.49,7.70,0,7.70,8200000,43175310,credit suisse,NASDAQ,Basic Materials,Basic Industries
20131115,RLYP,11.00,12.59,12.68,1,12.68,6850000,28664799,morgan stanley,NASDAQ,Healthcare,Biotechnology
20101215,RNET,12.00,12.00,12.00,0,12.37,5000000,14544609,jefferies,NASDAQ,Technology,Consumer Services
20140717,ROKA,12.00,12.00,12.05,0,12.05,5000000,17631596,bofa merrill lynch,NASDAQ,Healthcare,Medical Laboratories & Research
20100812,RP,11.00,13.00,13.27,0,13.47,12300000,62305404,credit suisse,NASDAQ,Technology,Technology
20150717,RPD,16.00,26.75,27.45,2,27.45,6450000,37784917,morgan stanley,NASDAQ,Technology,Technology
20110504,RPXC,19.00,24.00,24.70,0,24.70,8430435,45983358,goldman sachs,NASDAQ,Services,Miscellaneous
20140110,RTRX,8.50,10.50,11.75,4,11.75,4705882,23082245,jefferies,NASDAQ,Healthcare,Health Care
20150624,RTTR,5.00,5.00,5.50,0,5.50,4000000,7788060,aegis,NASDAQ,Healthcare,Health Care
20140206,RVNC,16.00,21.00,23.50,6,24.30,6000000,17744416,piper jaffray,NASDAQ,Healthcare,Health Care
20140912,RWLK,12.00,12.00,13.29,6,17.38,3000000,11370936,jefferies,NASDAQ,Healthcare,Health Care
20140417,SABR,16.00,16.79,17.17,1,17.17,39200000,258535164,goldman sachs,NASDAQ,Technology,Technology
20140718,SAGE,18.00,27.00,30.00,8,30.51,5000000,24961926,goldman sachs,NASDAQ,Healthcare,Health Care
20130719,SALE,21.00,26.50,27.30,0,27.30,9090908,44099480,credit suisse,NASDAQ,Services,Marketing Services
20130627,SAMG,11.00,11.40,12.90,6,12.90,4790684,4790694,sandler o'neill,NASDAQ,N/A,Finance
20110526,SAVE,12.00,11.35,11.50,7,11.58,15600000,71824668,morgan stanley,NYSE,Services,Transportation
20131030,SCAI,24.00,28.00,28.40,9,28.53,9777778,38142861,citigroup,NASDAQ,,
20121213,SCTY,8.00,9.25,10.59,6,10.59,11500000,73079499,credit suisse,NASDAQ,Technology,Semiconductor - Specialized
20140502,SCYX,10.00,9.75,9.84,0,9.84,6200000,8452641,rbc,NASDAQ,Healthcare,Health Care
20150326,SEDG,18.00,20.00,20.44,0,20.44,7000000,38065042,goldman sachs,NASDAQ,Technology,Technology
20140522,SEMI,13.00,15.00,15.25,0,15.25,7200000,23560251,goldman sachs,NASDAQ,Technology,Semiconductor- Memory Chips
20140514,SFBS,91.00,91.00,92.88,0,92.88,625000,8174812,sandler o'neill,NASDAQ,Financial,Finance
20130801,SFM,18.00,35.00,38.99,7,38.99,18500000,143658944,credit suisse,NASDAQ,Services,Consumer Services
20131009,SFXE,13.00,13.00,13.39,0,13.39,20000000,83847154,jefferies,NASDAQ,Services,General Entertainment
20140618,SGNL,10.00,9.25,9.99,1,9.99,850000,3782629,aegis,NASDAQ,Healthcare,Medical Laboratories & Research
20110420,SGNT,16.00,18.25,18.90,3,18.90,5750000,26850190,jefferies,NASDAQ,Healthcare,Drugs - Generic
20141029,SIEN,15.00,17.62,17.97,0,17.97,5000000,14152275,piper jaffray,NASDAQ,N/A,Health Care
20141121,SKIS,9.00,9.00,9.19,1,9.19,10000000,13982400,stifel nicolaus,NASDAQ,Services,Consumer Services
20110720,SKUL,20.00,23.00,23.40,0,23.40,9441693,26782309,morgan stanley,NASDAQ,Consumer Goods,Electronic Equipment
20141113,SKYS,8.00,8.26,8.51,0,8.51,5525000,5525000,roth,NASDAQ,Utilities,Public Utilities
20150305,SMMT,9.90,10.02,10.37,2,10.37,3450000,3450000,oppenheimer,NASDAQ,N/A,Health Care
20100715,SMT,17.00,17.50,27.00,0,27.00,38830000,44308596,morgan stanley,NASDAQ,N/A,N/A
20141103,SNC,11.98,12.00,12.00,0,12.06,30728500,44247102,,NASDAQ,Financial,Property & Casualty Insurance
20101103,SODA,20.00,24.75,25.50,4,25.50,5447368,18383991,jp morgan,NASDAQ,Consumer Goods,Consumer Durables
20130816,SPHS,5.00,4.90,4.95,0,4.95,13000000,16149869,citigroup,NASDAQ,Healthcare,Energy
20140729,SPKE,18.00,18.00,18.38,3,18.38,3000000,3000000,stifel nicolaus,NASDAQ,Utilities,Public Utilities
20120419,SPLK,17.00,32.00,32.00,0,32.00,13500000,92529879,credit suisse,NASDAQ,Technology,Technology
20171102,SPRO,14.00,13.25,13.63,0,13.63,5500000,13397684,bofa merrill lynch,NASDAQ,Services,Health Care
20140417,SPWH,9.50,9.50,9.59,0,9.80,12500000,41275197,credit suisse,NASDAQ,Consumer Goods,Consumer Services
20140327,SQBK,18.00,20.00,20.42,0,20.42,5781126,27200336,sandler o'neill,NASDAQ,Financial,Money Center Banks
20100924,SQI,9.50,11.50,12.63,6,12.79,6000000,20332489,stifel nicolaus,NASDAQ,Technology,Application Software
20110325,SREV,10.00,13.65,14.00,4,14.00,11940133,65506343,morgan stanley,NASDAQ,Technology,Miscellaneous
20130809,STCK,14.00,14.76,15.50,9,15.50,7000000,26064373,goldman sachs,NASDAQ,Industrial Goods,General Building Materials
20150320,STDY,8.50,8.06,8.14,0,8.14,4700000,12246374,rbc,NASDAQ,Healthcare,Health Care
20130129,STML,10.00,11.00,12.00,2,12.00,3317644,6960914,rbc,NASDAQ,Healthcare,Health Care
20120501,SUPN,5.00,6.50,7.01,0,7.01,10000000,23912319,piper jaffray,NASDAQ,Healthcare,Health Care
20120210,SYNC,5.00,5.75,6.37,5,6.37,6818170,25583027,bofa merrill lynch,NASDAQ,Technology,Technology
20140410,SYRX,6.00,6.00,6.00,0,6.00,3333333,17666198,dougherty,NASDAQ,N/A,N/A
20110527,SZYM,18.00,20.00,21.27,8,21.27,10975000,57739089,goldman sachs,NASDAQ,Basic Materials,Specialty Chemicals
20150324,TANH,4.00,6.00,7.48,8,8.19,3200000,21600000,viewtrade,NASDAQ,Basic Materials,Basic Industries
20141107,TBK,12.00,12.18,12.21,0,12.35,6700000,16586778,sandler o'neill,NASDAQ,Financial,Finance
20150130,TCON,10.00,9.75,9.77,5,9.77,3600000,12092806,stifel nicolaus,NASDAQ,Healthcare,Health Care
20140718,TERP,25.00,33.26,33.88,7,34.00,20065000,27642586,goldman sachs,NASDAQ,Utilities,Public Utilities
20101105,TFM,22.00,35.00,35.00,0,35.00,13175000,47991045,goldman sachs,NASDAQ,Services,Grocery Stores
20140520,TGEN,4.75,5.96,5.96,0,5.96,647706,15802906,scarsdale equities,NASDAQ,N/A,Capital Goods
20130620,THST,6.00,5.94,5.99,7,5.99,2700000,2700000,wr,NASDAQ,Consumer Goods,Consumer Non-Durables
20140917,TKAI,15.00,18.63,25.04,9,28.38,6480000,21841742,william blair,NASDAQ,Healthcare,Biotechnology
20140212,TLMR,13.00,13.75,14.75,1,14.75,15555555,69943105,jp morgan,NASDAQ,Financial,Money Center Banks
20131114,TNDM,15.00,19.50,20.20,0,20.20,8000000,21378095,piper jaffray,NASDAQ,Healthcare,Health Care
20140509,TOUR,9.00,9.00,10.22,9,10.38,8000000,8000000,credit suisse,NASDAQ,Consumer Goods,Consumer Services
20140416,TRIV,12.00,11.35,12.16,6,12.29,6500000,19329155,credit suisse,NASDAQ,Healthcare,Medical Instruments & Supplies
20110203,TRNX,19.00,19.00,30.00,-8,30.00,8750000,38317741,bofa merrill lynch,NASDAQ,Healthcare,Medical Instruments & Supplies
20140516,TRUE,9.00,9.70,10.34,1,10.54,7775000,71038267,goldman sachs,NASDAQ,Technology,Technology
20140131,TRVN,7.00,7.11,7.25,0,7.25,9250000,25734361,jefferies,NASDAQ,Healthcare,Health Care
20130509,TSC,11.50,12.50,12.72,0,12.72,5700000,27822779,keefe bruyette and woods,NASDAQ,Financial,Finance
20120628,TSRO,13.50,14.00,14.00,0,14.00,6000000,26670486,morgan stanley,NASDAQ,Healthcare,Health Care
20140807,TTOO,11.00,15.95,16.00,1,16.00,5200000,19196984,goldman sachs,NASDAQ,N/A,Health Care
20130320,TTPH,7.00,7.20,7.50,0,7.50,10714286,19867967,barclays,NASDAQ,Healthcare,Health Care
20140718,TUBE,7.00,9.00,9.50,0,9.58,6250000,28685816,bofa merrill lynch,NASDAQ,Technology,Application Software
20140328,TWOU,13.00,13.00,13.03,8,13.30,9175000,39130341,credit suisse,NASDAQ,Technology,Technology
20130516,UBIC,8.38,8.66,9.00,0,9.00,1100000,1100000,william blair,NASDAQ,Technology,Information Technology Services
20111014,UBNT,15.00,16.50,17.49,9,17.50,7038230,89740183,deutsche bank,NASDAQ,Technology,Technology
20141106,UPLD,12.00,11.00,11.00,0,11.35,3846154,14335673,william blair,NASDAQ,Technology,Technology
20141114,VA,23.00,27.00,28.60,3,29.00,13337587,42938079,barclays,NASDAQ,Services,Regional Airlines
20141001,VBLT,6.00,6.02,6.13,0,6.13,6666667,19804923,deutsche bank,NASDAQ,N/A,Health Care
20141009,VBTX,13.00,14.00,14.00,0,14.00,2700000,9058832,sandler o'neill,NASDAQ,Financial,Finance
20131030,VCYT,13.00,13.00,13.15,0,13.54,5000000,20989890,morgan stanley,NASDAQ,Healthcare,Health Care
20140425,VGGL,8.00,7.65,7.65,0,7.65,4375000,13772628,roth,NASDAQ,Services,General Entertainment
20150416,VIRT,19.00,23.00,23.67,1,23.67,16532272,31825212,goldman sachs,NASDAQ,Financial,Finance
20150429,VKTX,8.00,8.50,9.48,2,9.48,3000000,9154329,oppenheimer,NASDAQ,Healthcare,Health Care
20140618,VNOM,26.00,31.50,33.18,8,33.85,5000000,76200000,credit suisse,NASDAQ,Basic Materials,Energy
20101021,VRA,16.00,23.00,23.90,0,23.90,11000000,40506670,piper jaffray,NASDAQ,Consumer Goods,Consumer Non-Durables
20140228,VRNS,22.00,39.00,41.00,9,41.37,4800000,23835455,jefferies,NASDAQ,Technology,Technology
20140321,VSAR,21.00,28.00,32.00,8,32.00,6000000,23264465,morgan stanley,NASDAQ,Healthcare,Health Care
20120127,VSTM,10.00,11.00,11.47,2,11.47,5500000,20234116,ubs,NASDAQ,Healthcare,Health Care
20140924,VTAE,8.00,8.00,8.47,0,8.47,6875000,17371387,stifel nicolaus,NASDAQ,Healthcare,Biotechnology
20140417,VTL,12.00,12.25,12.50,7,12.50,4500000,21115661,credit suisse,NASDAQ,Healthcare,Health Care
20150730,VTVT,15.00,14.00,14.00,0,14.00,7812500,7812500,piper jaffray,NASDAQ,N/A,Health Care
20141002,VWR,21.00,21.00,21.38,8,21.38,25532000,127532000,goldman sachs,NASDAQ,N/A,N/A
20140328,WATT,6.00,9.50,10.79,2,10.79,4000000,8821391,mdb,NASDAQ,Consumer Goods,Technology
20121119,WHLR,5.25,6.25,6.25,0,6.25,4000000,4285457,wellington shields,NASDAQ,Financial,Consumer Services
20110504,WIFI,13.50,12.50,13.15,0,13.15,5770000,32528097,credit suisse,NASDAQ,Technology,Consumer Services
20150612,WING,19.00,30.50,31.99,3,31.99,5800000,28581182,jefferies,NASDAQ,Services,Consumer Services
20131106,WIX,16.50,18.50,18.90,0,18.90,7700000,36601064,bofa merrill lynch,NASDAQ,Technology,Technology
20150408,WOWO,10.00,11.06,11.63,0,11.63,4000000,4000000,axiom capital management,NASDAQ,Technology,Internet Information Providers
20130322,WSTC,20.00,19.00,19.21,0,19.21,21275000,83422374,goldman sachs,NASDAQ,Technology,Diversified Communication Services
20150415,XBIT,19.00,23.00,23.75,1,23.75,4000000,31716631,wr,NASDAQ,Healthcare,Health Care
20150731,XELB,9.00,9.10,9.10,0,9.10,1800000,17991689,wunderlich,NASDAQ,Consumer Goods,Miscellaneous
20141105,XENE,9.00,10.02,10.47,0,10.47,4000000,13579687,jefferies,NASDAQ,Healthcare,Health Care
20140724,XENT,11.00,13.20,13.65,6,13.65,5000000,22501808,piper jaffray,NASDAQ,Healthcare,Health Care
20130719,XGTI,5.50,5.51,5.90,0,5.90,1337792,10467500,aegis,NASDAQ,Technology,Consumer Durables
20130919,XLRN,15.00,18.50,20.02,0,20.02,5580000,26544188,citigroup,NASDAQ,Healthcare,Health Care
20131203,XNCR,5.50,5.95,6.34,8,6.34,12730000,29422576,credit suisse,NASDAQ,Healthcare,Health Care
20140624,XNET,12.00,14.21,15.55,4,15.55,7315000,7315000,citigroup,NASDAQ,Technology,Technology
20130207,XONE,18.00,23.66,24.89,0,25.73,5300000,12798272,fbr,NASDAQ,Industrial Goods,Capital Goods
20130215,XOOM,16.00,21.00,21.94,5,22.16,6325000,31838916,barclays,NASDAQ,Financial,Credit Services
20141003,YDLE,12.00,16.20,17.21,1,17.44,6250000,28320050,credit suisse,NASDAQ,Technology,Application Software
20150626,YECO,6.25,6.25,6.38,0,6.38,2250000,11869938,northland,NASDAQ,Industrial Goods,Capital Goods
20110524,YNDX,25.00,35.00,50.00,0,50.00,52174088,129200543,goldman sachs,NASDAQ,Technology,Technology
20121121,YY,10.50,10.50,11.49,7,11.62,7800000,7800000,morgan stanley,NASDAQ,Technology,Technology
20110720,Z,20.00,60.00,60.00,0,60.00,3462000,17381749,citigroup,NASDAQ,Financial,Miscellaneous
20140619,ZFGN,16.00,20.00,21.01,0,21.01,6000000,21807012,cowen,NASDAQ,Healthcare,Health Care
20101123,ZGNX,4.00,5.00,5.35,0,5.35,14000000,33563802,wells fargo,NASDAQ,Healthcare,Health Care
20111019,ZLTQ,13.00,14.37,15.02,5,15.25,7000000,32758082,goldman sachs,NASDAQ,Healthcare,Medical Appliances & Equipment
20111216,ZNGA,10.00,11.00,11.50,0,11.50,100000000,100000000,goldman sachs,NASDAQ,Technology,Technology
20150127,ZSAN,11.00,12.16,12.40,0,12.40,4500000,11816112,roth,NASDAQ,Healthcare,Health Care
20140618,ZSPH,18.00,27.21,27.84,5,27.84,5944444,19717199,credit suisse,NASDAQ,Healthcare,Drug Manufacturers - Major
20131115,ZU,22.00,39.00,41.32,3,41.32,11500000,11500000,goldman sachs,NASDAQ,Services,Discount Variety Stores
20141002,AAC,15.00,20.00,20.10,0,20.10,5000000,20673334,william blair,NYSE,Healthcare,Health Care
20110113,AAT,20.50,21.53,22.00,1,22.00,27500000,35034840,morgan stanley,NYSE,Financial,Consumer Services
20120426,ACRE,18.50,18.00,18.20,0,18.20,7700000,9235135,bofa merrill lynch,NYSE,Financial,Consumer Services
20140625,ADPT,22.00,25.16,26.15,4,26.15,4900000,9374107,goldman sachs,NYSE,Healthcare,Hospitals
20110128,AGRO,11.00,10.75,11.50,10,12.00,28571428,115846386,credit suisse,NYSE,Consumer Goods,Consumer Non-Durables
20130508,AHH,11.50,11.57,11.63,2,11.63,16525000,16698913,stifel nicolaus,NYSE,Financial,Finance
20150213,AJX,14.25,14.25,14.25,0,14.25,5000000,14980485,nomura securities international,NYSE,Financial,Consumer Services
